Timestamp, Canal_0
2025-09-02 15:20:17.727, 0.000305
2025-09-02 15:20:17.728, 0.000153
2025-09-02 15:20:17.729, 0.000000
2025-09-02 15:20:17.730, 0.000000
2025-09-02 15:20:17.731, 0.000916
2025-09-02 15:20:17.732, 0.001068
2025-09-02 15:20:17.733, 0.000153
2025-09-02 15:20:17.734, 0.002136
2025-09-02 15:20:17.735, 0.000000
2025-09-02 15:20:17.736, 0.000000
2025-09-02 15:20:17.737, 0.000763
2025-09-02 15:20:17.738, 0.000000
2025-09-02 15:20:17.739, 0.000153
2025-09-02 15:20:17.740, 0.000000
2025-09-02 15:20:17.741, 0.000153
2025-09-02 15:20:17.742, 0.000000
2025-09-02 15:20:17.743, 0.000610
2025-09-02 15:20:17.744, 0.000000
2025-09-02 15:20:17.745, 0.000000
2025-09-02 15:20:17.746, 0.000000
2025-09-02 15:20:17.747, 0.000305
2025-09-02 15:20:17.748, 0.000000
2025-09-02 15:20:17.749, 0.000000
2025-09-02 15:20:17.750, 0.000000
2025-09-02 15:20:17.751, 0.000000
2025-09-02 15:20:17.752, 0.000153
2025-09-02 15:20:17.753, 0.000153
2025-09-02 15:20:17.754, 0.000000
2025-09-02 15:20:17.755, 0.000610
2025-09-02 15:20:17.756, 0.000153
2025-09-02 15:20:17.757, 0.001221
2025-09-02 15:20:17.758, 0.000000
2025-09-02 15:20:17.759, 0.000000
2025-09-02 15:20:17.760, 0.001221
2025-09-02 15:20:17.761, 0.000305
2025-09-02 15:20:17.762, 0.000000
2025-09-02 15:20:17.763, 0.000305
2025-09-02 15:20:17.764, 0.000153
2025-09-02 15:20:17.765, 0.000305
2025-09-02 15:20:17.766, 0.000000
2025-09-02 15:20:17.767, 0.000000
2025-09-02 15:20:17.768, 0.000000
2025-09-02 15:20:17.769, 0.000000
2025-09-02 15:20:17.770, 3.451385
2025-09-02 15:20:17.771, 0.000000
2025-09-02 15:20:17.772, 0.000000
2025-09-02 15:20:17.773, 0.000000
2025-09-02 15:20:17.774, 0.000000
2025-09-02 15:20:17.775, 0.000000
2025-09-02 15:20:17.776, 0.000000
2025-09-02 15:20:17.777, 0.000000
2025-09-02 15:20:17.778, 0.000000
2025-09-02 15:20:17.779, 0.000000
2025-09-02 15:20:17.780, 0.000000
2025-09-02 15:20:17.781, 0.000000
2025-09-02 15:20:17.782, 0.000000
2025-09-02 15:20:17.783, 0.000000
2025-09-02 15:20:17.784, 0.000000
2025-09-02 15:20:17.785, 0.000000
2025-09-02 15:20:17.786, 0.000000
2025-09-02 15:20:17.787, 0.000000
2025-09-02 15:20:17.788, 0.000000
2025-09-02 15:20:17.789, 0.000000
2025-09-02 15:20:17.790, 0.000000
2025-09-02 15:20:17.791, 0.000000
2025-09-02 15:20:17.792, 0.000000
2025-09-02 15:20:17.793, 0.000000
2025-09-02 15:20:17.794, 0.000000
2025-09-02 15:20:17.795, 0.000000
2025-09-02 15:20:17.796, 0.000000
2025-09-02 15:20:17.797, 0.000000
2025-09-02 15:20:17.798, 0.000000
2025-09-02 15:20:17.799, 0.000000
2025-09-02 15:20:17.800, 0.000000
2025-09-02 15:20:17.801, 0.000000
2025-09-02 15:20:17.802, 0.000000
2025-09-02 15:20:17.803, 0.000000
2025-09-02 15:20:17.804, 0.000000
2025-09-02 15:20:17.805, 0.000000
2025-09-02 15:20:17.806, 0.000000
2025-09-02 15:20:17.807, 0.000000
