Timestamp, Canal_0
2025-08-29 11:05:36.435, 0.000305
2025-08-29 11:05:36.435, 0.000916
2025-08-29 11:05:36.436, 0.000305
2025-08-29 11:05:36.436, 0.000000
2025-08-29 11:05:36.437, 0.000000
2025-08-29 11:05:36.437, 0.000000
2025-08-29 11:05:36.438, 0.001068
2025-08-29 11:05:36.438, 0.000000
2025-08-29 11:05:36.439, 0.000305
2025-08-29 11:05:36.439, 0.000153
2025-08-29 11:05:36.440, 0.000000
2025-08-29 11:05:36.440, 0.000000
2025-08-29 11:05:36.441, 0.000305
2025-08-29 11:05:36.441, 0.000000
2025-08-29 11:05:36.442, 0.000153
2025-08-29 11:05:36.442, 0.000000
2025-08-29 11:05:36.443, 0.000000
2025-08-29 11:05:36.443, 0.000153
2025-08-29 11:05:36.444, 0.000610
2025-08-29 11:05:36.444, 0.000153
2025-08-29 11:05:36.445, 0.000610
2025-08-29 11:05:36.445, 0.000000
2025-08-29 11:05:36.446, 0.000000
2025-08-29 11:05:36.446, 0.000305
2025-08-29 11:05:36.447, 0.000153
2025-08-29 11:05:36.447, 0.000153
2025-08-29 11:05:36.448, 0.000000
2025-08-29 11:05:36.448, 0.001068
2025-08-29 11:05:36.449, 0.000153
2025-08-29 11:05:36.449, 0.001068
2025-08-29 11:05:36.450, 0.000610
2025-08-29 11:05:36.450, 0.000000
2025-08-29 11:05:36.451, 0.000458
2025-08-29 11:05:36.451, 0.000610
2025-08-29 11:05:36.452, 0.000916
2025-08-29 11:05:36.452, 0.000916
2025-08-29 11:05:36.453, 0.000000
2025-08-29 11:05:36.453, 0.001678
2025-08-29 11:05:36.454, 0.000305
2025-08-29 11:05:36.454, 0.000000
2025-08-29 11:05:36.455, 5.298767
2025-08-29 11:05:36.455, 4.941406
2025-08-29 11:05:36.456, 4.973907
2025-08-29 11:05:36.456, 4.742279
2025-08-29 11:05:36.457, 4.828186
2025-08-29 11:05:36.457, 4.688416
2025-08-29 11:05:36.458, 4.781036
2025-08-29 11:05:36.458, 4.486847
2025-08-29 11:05:36.459, 4.462280
2025-08-29 11:05:36.459, 4.131927
2025-08-29 11:05:36.460, 4.221649
2025-08-29 11:05:36.460, 4.117279
2025-08-29 11:05:36.461, 3.921967
2025-08-29 11:05:36.461, 3.724518
2025-08-29 11:05:36.462, 4.149017
2025-08-29 11:05:36.462, 3.875885
2025-08-29 11:05:36.463, 4.115295
2025-08-29 11:05:36.463, 4.243317
2025-08-29 11:05:36.464, 4.745941
2025-08-29 11:05:36.464, 4.382629
2025-08-29 11:05:36.465, 4.345551
2025-08-29 11:05:36.465, 4.232635
2025-08-29 11:05:36.466, 4.570312
2025-08-29 11:05:36.466, 4.382782
2025-08-29 11:05:36.467, 4.548340
2025-08-29 11:05:36.467, 4.368591
2025-08-29 11:05:36.468, 4.507904
2025-08-29 11:05:36.468, 4.469910
2025-08-29 11:05:36.469, 4.633789
2025-08-29 11:05:36.469, 4.331207
2025-08-29 11:05:36.470, 4.438019
2025-08-29 11:05:36.470, 4.134674
2025-08-29 11:05:36.471, 4.285126
2025-08-29 11:05:36.471, 4.258881
2025-08-29 11:05:36.472, 4.376373
2025-08-29 11:05:36.472, 4.179382
2025-08-29 11:05:36.473, 4.213104
2025-08-29 11:05:36.473, 4.167938
2025-08-29 11:05:36.474, 4.466248
2025-08-29 11:05:36.474, 4.404602
2025-08-29 11:05:36.475, 4.482117
2025-08-29 11:05:36.475, 4.181671
2025-08-29 11:05:36.476, 4.295197
2025-08-29 11:05:36.476, 4.187927
2025-08-29 11:05:36.477, 4.469910
2025-08-29 11:05:36.477, 4.339600
2025-08-29 11:05:36.478, 4.402466
2025-08-29 11:05:36.478, 4.124146
2025-08-29 11:05:36.479, 4.273376
2025-08-29 11:05:36.479, 4.177399
2025-08-29 11:05:36.480, 4.430237
2025-08-29 11:05:36.480, 4.221497
2025-08-29 11:05:36.481, 4.265747
2025-08-29 11:05:36.481, 4.052124
2025-08-29 11:05:36.482, 4.289398
2025-08-29 11:05:36.482, 4.251099
2025-08-29 11:05:36.483, 4.483490
2025-08-29 11:05:36.483, 4.200439
2025-08-29 11:05:36.484, 4.238434
2025-08-29 11:05:36.484, 4.055786
2025-08-29 11:05:36.485, 4.299164
2025-08-29 11:05:36.485, 4.236450
2025-08-29 11:05:36.486, 4.370270
2025-08-29 11:05:36.486, 4.107208
2025-08-29 11:05:36.487, 4.196014
2025-08-29 11:05:36.487, 4.067535
2025-08-29 11:05:36.488, 4.326935
2025-08-29 11:05:36.488, 4.256592
2025-08-29 11:05:36.489, 4.338989
2025-08-29 11:05:36.489, 4.053650
2025-08-29 11:05:36.490, 4.213409
2025-08-29 11:05:36.490, 4.141083
2025-08-29 11:05:36.491, 4.432983
2025-08-29 11:05:36.491, 4.270172
2025-08-29 11:05:36.492, 4.300079
2025-08-29 11:05:36.492, 4.034882
2025-08-29 11:05:36.493, 4.226837
2025-08-29 11:05:36.493, 4.167938
2025-08-29 11:05:36.494, 4.431915
2025-08-29 11:05:36.494, 4.176025
2025-08-29 11:05:36.495, 4.219055
2025-08-29 11:05:36.495, 4.003448
2025-08-29 11:05:36.496, 4.232330
2025-08-29 11:05:36.496, 4.167938
2025-08-29 11:05:36.497, 4.378204
2025-08-29 11:05:36.497, 4.080505
2025-08-29 11:05:36.498, 4.155731
2025-08-29 11:05:36.498, 4.029541
2025-08-29 11:05:36.499, 4.326172
2025-08-29 11:05:36.499, 4.270935
2025-08-29 11:05:36.500, 4.381256
2025-08-29 11:05:36.500, 4.076385
2025-08-29 11:05:36.501, 4.181976
2025-08-29 11:05:36.501, 4.072571
2025-08-29 11:05:36.502, 4.360504
2025-08-29 11:05:36.502, 4.240417
2025-08-29 11:05:36.503, 4.284058
2025-08-29 11:05:36.503, 4.001312
2025-08-29 11:05:36.504, 4.164886
2025-08-29 11:05:36.504, 4.079895
2025-08-29 11:05:36.505, 4.351807
2025-08-29 11:05:36.505, 4.144745
2025-08-29 11:05:36.506, 4.186096
2025-08-29 11:05:36.506, 3.961487
2025-08-29 11:05:36.507, 4.189911
2025-08-29 11:05:36.507, 4.053040
2025-08-29 11:05:36.508, 4.285889
2025-08-29 11:05:36.508, 4.057465
2025-08-29 11:05:36.509, 4.111481
2025-08-29 11:05:36.509, 3.939972
2025-08-29 11:05:36.510, 4.152679
2025-08-29 11:05:36.510, 4.084778
2025-08-29 11:05:36.511, 4.302216
2025-08-29 11:05:36.511, 4.041443
2025-08-29 11:05:36.512, 4.110565
2025-08-29 11:05:36.512, 3.938751
2025-08-29 11:05:36.513, 4.163666
2025-08-29 11:05:36.513, 4.081879
2025-08-29 11:05:36.514, 4.233093
2025-08-29 11:05:36.514, 3.952942
2025-08-29 11:05:36.515, 4.095459
2025-08-29 11:05:36.515, 3.991852
2025-08-29 11:05:36.516, 4.272614
2025-08-29 11:05:36.516, 4.181366
2025-08-29 11:05:36.517, 4.283142
2025-08-29 11:05:36.517, 3.999786
2025-08-29 11:05:36.518, 4.154510
2025-08-29 11:05:36.518, 4.049530
2025-08-29 11:05:36.519, 4.305420
2025-08-29 11:05:36.519, 4.134521
2025-08-29 11:05:36.520, 4.177704
2025-08-29 11:05:36.520, 3.949432
2025-08-29 11:05:36.521, 4.121246
2025-08-29 11:05:36.521, 4.018097
