Timestamp, Canal_0
2025-08-29 09:06:23.104, 0.031891
2025-08-29 09:06:23.105, 0.000000
2025-08-29 09:06:23.105, 2.049561
2025-08-29 09:06:23.106, 2.492523
2025-08-29 09:06:23.106, 2.816467
2025-08-29 09:06:23.107, 3.025513
2025-08-29 09:06:23.107, 3.298798
2025-08-29 09:06:23.108, 3.484344
2025-08-29 09:06:23.108, 4.408417
2025-08-29 09:06:23.109, 3.697662
2025-08-29 09:06:23.109, 2.768555
2025-08-29 09:06:23.110, 3.361511
2025-08-29 09:06:23.110, 3.523254
2025-08-29 09:06:23.111, 3.547974
2025-08-29 09:06:23.111, 3.745575
2025-08-29 09:06:23.112, 3.233948
2025-08-29 09:06:23.112, 3.179016
2025-08-29 09:06:23.113, 3.437958
2025-08-29 09:06:23.113, 3.492126
2025-08-29 09:06:23.114, 3.395996
2025-08-29 09:06:23.114, 3.428955
2025-08-29 09:06:23.115, 3.481445
2025-08-29 09:06:23.115, 3.726959
2025-08-29 09:06:23.116, 3.729858
2025-08-29 09:06:23.116, 3.608246
2025-08-29 09:06:23.117, 3.656311
2025-08-29 09:06:23.117, 3.379517
2025-08-29 09:06:23.118, 3.489532
2025-08-29 09:06:23.118, 3.378296
2025-08-29 09:06:23.119, 3.322601
2025-08-29 09:06:23.119, 3.552246
2025-08-29 09:06:23.120, 3.518677
2025-08-29 09:06:23.120, 3.392792
2025-08-29 09:06:23.121, 3.240356
2025-08-29 09:06:23.121, 3.329926
2025-08-29 09:06:23.122, 3.340759
2025-08-29 09:06:23.122, 3.449554
2025-08-29 09:06:23.123, 3.479767
2025-08-29 09:06:23.123, 3.531494
2025-08-29 09:06:23.124, 3.507233
2025-08-29 09:06:23.124, 3.577423
2025-08-29 09:06:23.125, 3.556976
2025-08-29 09:06:23.125, 3.660583
2025-08-29 09:06:23.126, 3.643646
2025-08-29 09:06:23.126, 3.683319
2025-08-29 09:06:23.127, 3.600922
2025-08-29 09:06:23.127, 3.615875
2025-08-29 09:06:23.128, 3.591309
2025-08-29 09:06:23.128, 3.600159
2025-08-29 09:06:23.129, 3.516083
2025-08-29 09:06:23.129, 3.545227
2025-08-29 09:06:23.130, 3.510284
2025-08-29 09:06:23.130, 3.559418
2025-08-29 09:06:23.131, 3.550568
2025-08-29 09:06:23.131, 3.595886
2025-08-29 09:06:23.132, 3.548737
2025-08-29 09:06:23.132, 3.572388
2025-08-29 09:06:23.133, 3.541565
2025-08-29 09:06:23.133, 3.607330
2025-08-29 09:06:23.134, 3.587036
2025-08-29 09:06:23.134, 3.618164
2025-08-29 09:06:23.135, 3.560333
2025-08-29 09:06:23.135, 3.594360
2025-08-29 09:06:23.136, 3.562164
2025-08-29 09:06:23.136, 3.619232
2025-08-29 09:06:23.137, 3.586121
2025-08-29 09:06:23.137, 3.612823
2025-08-29 09:06:23.138, 3.554382
2025-08-29 09:06:23.138, 3.584900
2025-08-29 09:06:23.139, 3.553772
2025-08-29 09:06:23.139, 3.603058
2025-08-29 09:06:23.140, 3.550873
2025-08-29 09:06:23.140, 3.568115
2025-08-29 09:06:23.141, 3.516388
2025-08-29 09:06:23.141, 3.567200
2025-08-29 09:06:23.142, 3.548279
2025-08-29 09:06:23.142, 3.601227
2025-08-29 09:06:23.143, 3.553009
2025-08-29 09:06:23.143, 3.577271
2025-08-29 09:06:23.144, 3.530579
2025-08-29 09:06:23.144, 3.587341
2025-08-29 09:06:23.145, 3.564911
2025-08-29 09:06:23.145, 3.602905
2025-08-29 09:06:23.146, 3.543243
2025-08-29 09:06:23.146, 3.572388
2025-08-29 09:06:23.147, 3.524628
2025-08-29 09:06:23.147, 3.577423
2025-08-29 09:06:23.148, 3.543396
2025-08-29 09:06:23.148, 3.570099
2025-08-29 09:06:23.149, 3.509827
2025-08-29 09:06:23.149, 3.548126
2025-08-29 09:06:23.150, 3.519440
2025-08-29 09:06:23.150, 3.586731
2025-08-29 09:06:23.151, 3.551483
2025-08-29 09:06:23.151, 3.581543
2025-08-29 09:06:23.152, 3.526154
2025-08-29 09:06:23.152, 3.567810
2025-08-29 09:06:23.153, 3.540344
2025-08-29 09:06:23.153, 3.597717
2025-08-29 09:06:23.154, 3.546600
2025-08-29 09:06:23.154, 3.567810
2025-08-29 09:06:23.155, 3.516388
2025-08-29 09:06:23.155, 3.556061
2025-08-29 09:06:23.156, 3.523560
2025-08-29 09:06:23.156, 3.564606
2025-08-29 09:06:23.157, 3.504486
2025-08-29 09:06:23.157, 3.533783
2025-08-29 09:06:23.158, 3.498077
2025-08-29 09:06:23.158, 3.561249
2025-08-29 09:06:23.159, 3.541565
2025-08-29 09:06:23.159, 3.579712
2025-08-29 09:06:23.160, 3.522949
2025-08-29 09:06:23.160, 3.556519
2025-08-29 09:06:23.161, 3.520966
2025-08-29 09:06:23.161, 3.577118
2025-08-29 09:06:23.162, 3.539124
2025-08-29 09:06:23.162, 3.572388
2025-08-29 09:06:23.163, 3.510590
2025-08-29 09:06:23.163, 3.542786
2025-08-29 09:06:23.164, 3.509827
2025-08-29 09:06:23.164, 3.560028
2025-08-29 09:06:23.165, 3.511047
2025-08-29 09:06:23.165, 3.534851
2025-08-29 09:06:23.166, 3.487396
2025-08-29 09:06:23.166, 3.537445
2025-08-29 09:06:23.167, 3.515625
2025-08-29 09:06:23.167, 3.575592
2025-08-29 09:06:23.168, 3.524628
2025-08-29 09:06:23.168, 3.550720
2025-08-29 09:06:23.169, 3.504333
2025-08-29 09:06:23.169, 3.556824
2025-08-29 09:06:23.170, 3.534241
2025-08-29 09:06:23.170, 3.569336
2025-08-29 09:06:23.171, 3.511200
2025-08-29 09:06:23.171, 3.538666
2025-08-29 09:06:23.172, 3.494720
2025-08-29 09:06:23.172, 3.545837
2025-08-29 09:06:23.173, 3.514557
2025-08-29 09:06:23.173, 3.544922
2025-08-29 09:06:23.174, 3.486633
2025-08-29 09:06:23.174, 3.522644
2025-08-29 09:06:23.175, 3.495941
2025-08-29 09:06:23.175, 3.559265
2025-08-29 09:06:23.176, 3.526001
2025-08-29 09:06:23.176, 3.553619
2025-08-29 09:06:23.177, 3.500671
2025-08-29 09:06:23.177, 3.539734
2025-08-29 09:06:23.178, 3.515167
2025-08-29 09:06:23.178, 3.570862
2025-08-29 09:06:23.179, 3.526001
2025-08-29 09:06:23.179, 3.545074
2025-08-29 09:06:23.180, 3.493500
2025-08-29 09:06:23.180, 3.534546
2025-08-29 09:06:23.181, 3.506012
2025-08-29 09:06:23.181, 3.549500
2025-08-29 09:06:23.182, 3.492737
2025-08-29 09:06:23.182, 3.519135
2025-08-29 09:06:23.183, 3.481903
2025-08-29 09:06:23.183, 3.541718
2025-08-29 09:06:23.184, 3.520050
2025-08-29 09:06:23.184, 3.559113
2025-08-29 09:06:23.185, 3.505554
2025-08-29 09:06:23.185, 3.535919
2025-08-29 09:06:23.186, 3.502350
2025-08-29 09:06:23.186, 3.557434
2025-08-29 09:06:23.187, 3.525696
2025-08-29 09:06:23.187, 3.557129
2025-08-29 09:06:23.188, 3.500977
2025-08-29 09:06:23.188, 3.529663
2025-08-29 09:06:23.189, 3.494568
2025-08-29 09:06:23.189, 3.549957
2025-08-29 09:06:23.190, 3.504791
2025-08-29 09:06:23.190, 3.525391
2025-08-29 09:06:23.191, 3.478699
2025-08-29 09:06:23.191, 3.525848
2025-08-29 09:06:23.192, 3.508911
2025-08-29 09:06:23.192, 3.565063
2025-08-29 09:06:23.193, 3.516541
2025-08-29 09:06:23.193, 3.541412
2025-08-29 09:06:23.194, 3.496857
2025-08-29 09:06:23.194, 3.545227
2025-08-29 09:06:23.195, 3.523407
2025-08-29 09:06:23.195, 3.565369
2025-08-29 09:06:23.196, 3.509827
2025-08-29 09:06:23.196, 3.532867
2025-08-29 09:06:23.197, 3.491364
2025-08-29 09:06:23.197, 3.540802
2025-08-29 09:06:23.198, 3.509979
2025-08-29 09:06:23.198, 3.534851
2025-08-29 09:06:23.199, 3.482666
2025-08-29 09:06:23.199, 3.520660
2025-08-29 09:06:23.200, 3.495636
2025-08-29 09:06:23.200, 3.552094
2025-08-29 09:06:23.201, 3.521118
2025-08-29 09:06:23.201, 3.550110
2025-08-29 09:06:23.202, 3.497772
2025-08-29 09:06:23.202, 3.537598
2025-08-29 09:06:23.203, 2.564697
2025-08-29 09:06:23.203, 2.134705
2025-08-29 09:06:23.204, 1.832123
2025-08-29 09:06:23.204, 1.587830
2025-08-29 09:06:23.205, 1.385651
2025-08-29 09:06:23.205, 1.209412
2025-08-29 09:06:23.206, 1.064301
2025-08-29 09:06:23.206, 0.935211
2025-08-29 09:06:23.207, 0.823364
2025-08-29 09:06:23.207, 0.726013
2025-08-29 09:06:23.208, 0.636902
2025-08-29 09:06:23.208, 0.537567
2025-08-29 09:06:23.209, 0.000000
