Timestamp, Canal_0

2025-09-03 12:18:58.230, 0.007477
2025-09-03 12:18:58.231, 2.852936
2025-09-03 12:18:58.232, 3.390198
2025-09-03 12:18:58.233, 3.624725
2025-09-03 12:18:58.234, 3.786774
2025-09-03 12:18:58.235, 3.912659
2025-09-03 12:18:58.236, 4.004364
2025-09-03 12:18:58.237, 4.121246
2025-09-03 12:18:58.238, 5.044556
2025-09-03 12:18:58.239, 3.773651
2025-09-03 12:18:58.240, 2.837677
2025-09-03 12:18:58.241, 3.919373
2025-09-03 12:18:58.242, 3.298492
2025-09-03 12:18:58.243, 3.516998
2025-09-03 12:18:58.244, 3.918457
2025-09-03 12:18:58.245, 3.634796
2025-09-03 12:18:58.246, 3.911133
2025-09-03 12:18:58.247, 3.754425
2025-09-03 12:18:58.248, 3.733826
2025-09-03 12:18:58.249, 3.791199
2025-09-03 12:18:58.250, 3.783875
2025-09-03 12:18:58.251, 3.931580
2025-09-03 12:18:58.252, 3.982391
2025-09-03 12:18:58.253, 4.002838
2025-09-03 12:18:58.254, 4.003754
2025-09-03 12:18:58.255, 3.965759
2025-09-03 12:18:58.256, 3.834229
2025-09-03 12:18:58.257, 3.882599
2025-09-03 12:18:58.258, 3.894653
2025-09-03 12:18:58.259, 3.928680
2025-09-03 12:18:58.260, 3.931885
2025-09-03 12:18:58.261, 3.822479
2025-09-03 12:18:58.262, 2.017517
2025-09-03 12:18:58.263, 3.508148
2025-09-03 12:18:58.264, 3.838196
2025-09-03 12:18:58.265, 4.041901
2025-09-03 12:18:58.266, 4.234924
2025-09-03 12:18:58.267, 4.747009
2025-09-03 12:18:58.268, 5.437012
2025-09-03 12:18:58.269, 4.080811
2025-09-03 12:18:58.270, 4.180145
2025-09-03 12:18:58.271, 1.881409
2025-09-03 12:18:58.272, 3.437347
2025-09-03 12:18:58.273, 3.853149
2025-09-03 12:18:58.274, 4.039917
2025-09-03 12:18:58.275, 4.098053
2025-09-03 12:18:58.276, 4.172974
2025-09-03 12:18:58.277, 4.202576
2025-09-03 12:18:58.278, 4.201660
2025-09-03 12:18:58.279, 4.310455
2025-09-03 12:18:58.280, 4.316254
2025-09-03 12:18:58.281, 4.340515
2025-09-03 12:18:58.282, 4.470978
2025-09-03 12:18:58.283, 4.527893
2025-09-03 12:18:58.284, 4.012756
2025-09-03 12:18:58.285, 3.945160
2025-09-03 12:18:58.286, 4.037933
2025-09-03 12:18:58.287, 4.153748
2025-09-03 12:18:58.288, 4.189758
2025-09-03 12:18:58.289, 4.015198
2025-09-03 12:18:58.290, 3.983612
2025-09-03 12:18:58.291, 1.452484
2025-09-03 12:18:58.292, 2.503815
2025-09-03 12:18:58.293, 2.855530
2025-09-03 12:18:58.294, 3.057709
2025-09-03 12:18:58.295, 3.164520
2025-09-03 12:18:58.296, 3.262939
2025-09-03 12:18:58.297, 3.383026
2025-09-03 12:18:58.298, 3.505402
2025-09-03 12:18:58.299, 3.688049
2025-09-03 12:18:58.300, 3.351440
2025-09-03 12:18:58.301, 2.888489
2025-09-03 12:18:58.302, 2.367554
2025-09-03 12:18:58.303, 2.922668
2025-09-03 12:18:58.304, 2.254486
2025-09-03 12:18:58.305, 3.355255
2025-09-03 12:18:58.306, 2.971344
2025-09-03 12:18:58.307, 3.078461
2025-09-03 12:18:58.308, 3.190155
2025-09-03 12:18:58.309, 3.403320
2025-09-03 12:18:58.310, 2.974548
2025-09-03 12:18:58.311, 3.123627
2025-09-03 12:18:58.312, 3.356018
2025-09-03 12:18:58.313, 3.271637
2025-09-03 12:18:58.314, 3.254852
2025-09-03 12:18:58.315, 3.114624
2025-09-03 12:18:58.316, 3.309326
2025-09-03 12:18:58.317, 3.233643
2025-09-03 12:18:58.318, 3.165131
2025-09-03 12:18:58.319, 3.223419
2025-09-03 12:18:58.320, 3.170624
